	Activated_CD8_Rep1	Activated_CD8_Rep2	Activated_CD8_Rep3	Naive_CD8_Rep1	Naive_CD8_Rep2	Naive_CD8_Rep3
ENSG00000003096	48.4184595414731	37.8700101294306	71.11752922215	15.4856693027073	81.7485002160054	24.7740542161352
ENSG00000003137	0.931124221951406	0	2.70066566666392	5.16188976756909	0	0
ENSG00000003147	17.6913602170767	199.918425566994	43.2106506666228	102.205417397868	18.1663333813345	118.484607120646
ENSG00000003249	42.8317142097647	1.76139581997352	22.5055472221994	57.8131653967737	32.9264792536688	12.9255935040705
ENSG00000003393	730.001390009902	820.810452107659	780.492377665874	662.78664615587	694.862251836046	554.723387883026
ENSG00000003400	2607.14782146394	5029.66576393438	3647.69909377407	3447.10998678263	2925.91507023119	3069.82845721675
ENSG00000003402	16126.1403999764	17625.407272565	15094.0204109847	8254.89411629648	5315.92330571302	7882.45777189901
ENSG00000003436	347.309334787874	273.897050005882	190.847040444251	1024.11892988571	841.328314723056	734.604564148008
ENSG00000003509	1091.27758812705	950.273044875712	983.042302665668	743.312126529948	755.038231161716	683.979322923732
ENSG00000003756	6183.59595797929	4209.7360097367	3955.57497977376	10618.0072518896	11461.8209677858	11429.4560559744
ENSG00000003987	11.1734906634169	4.40348954993379	11.7028845555437	0	3.40618750900022	4.30853116802351
ENSG00000003989	1.86224844390281	2.64209372996027	0	4.12951181405527	1.13539583633341	0
ENSG00000004059	3310.14660903725	3330.79949556992	3329.02054510773	2060.62639521358	2925.91507023119	2584.0415680221
ENSG00000004139	882.705762409933	1300.79081305044	1245.90709422096	1745.75111939186	1676.97965026444	2399.85186058909
ENSG00000004142	2555.93598925661	3648.73144107514	3948.37320466266	1665.22563901779	2212.88648501381	1563.99681399253
ENSG00000004399	42.8317142097647	45.7962913193114	63.0155322221582	310.745764007659	82.8838960523388	87.247756152476
ENSG00000004455	28668.3836696618	21980.4584374495	25672.5278273073	3549.3154041805	4496.1675118803	3314.33760100208
ENSG00000004468	6069.06767867926	15555.7671840961	11552.5475000994	632.84768550397	582.458064039038	280.054525921528
ENSG00000004478	4349.28124073502	5112.45136747313	5985.57533921614	2026.55792274762	1956.28702600246	1965.76734541072
ENSG00000004487	4248.71982476427	4276.6690508957	4596.532964662	2726.51017522999	2651.14927783851	2405.23752454912
ENSG00000004534	4950.78748811563	3343.12926630973	2818.59473410825	8360.19666755489	8250.92154263488	5046.36713054753
ENSG00000004660	212.296322604921	265.970768816001	300.674110888584	358.235149869295	629.009293328708	480.401225234621
ENSG00000004700	9161.33121977988	9744.04167609349	9457.73116465706	2238.19540321796	2861.19750756019	1638.31897664094
ENSG00000004766	868.738899080662	1428.49200999852	1037.05561599895	1182.07275677332	1407.89083705343	1179.46040724643
ENSG00000004776	4.65562110975703	9.68767700985434	9.90244077776772	0	0	0
ENSG00000004777	1194.63237676365	549.555495831737	690.470188777077	437.728252289858	532.500647240368	674.285127795679
ENSG00000004779	2032.64417651992	2621.83767803058	2926.62136077481	610.135370526666	960.544877538063	680.747924547714
ENSG00000004799	0	0	0	11.356157488652	0	3.23139837601763
ENSG00000004809	0	0	0	29.9389606519007	12.4893541996675	10.7713279200588
ENSG00000004838	24.2092297707366	21.1367498396822	30.6075442221911	66.0721890248843	54.4990001440036	25.851187008141
ENSG00000004846	12.1046148853683	11.4490728298279	1.80044377777595	23.7446929308178	12.4893541996675	21.5426558401175
ENSG00000004848	0	0	0	0	0	0
ENSG00000004864	256.990285258588	297.675893575524	384.394746555165	367.526551450919	148.736854559676	461.012834978515
ENSG00000004866	294.235254136644	317.93194550522	333.982320777439	154.856693027073	107.862604451674	76.4764282324172
ENSG00000004897	5244.09161803032	5547.51613500659	5377.92556421676	2131.86047400603	2499.00623576983	2461.24842973343
ENSG00000004939	10.2423664414655	15.8525623797616	11.7028845555437	6.1942677210829	12.4893541996675	11.8484607120646
ENSG00000004948	0	0	0	0	0	0
ENSG00000004961	605.230744268414	1043.62702333431	824.603250221385	201.313700935194	252.057875666017	193.883902561058
ENSG00000004975	1944.18737543454	1578.21065469627	2047.10457533125	1647.67521380805	1923.36054674879	1537.06849419239
ENSG00000005001	0.931124221951406	5.28418745992055	1.80044377777595	7.22664567459672	0	2.15426558401175
ENSG00000005007	3539.20316763729	3481.39883817766	3969.97852999597	3152.8822700312	2806.69850741619	4248.21173167118
ENSG00000005020	733.725886897708	766.20718168848	545.534464666113	532.70702401313	180.527937977012	304.828580137663
ENSG00000005022	18841.2986311867	18035.8124986188	22327.3032881995	5959.91792563527	6347.99812094009	6348.62067608264
ENSG00000005059	3344.59820524945	3093.89175778348	2659.25545977508	4948.18753119172	6016.46253673073	5615.09324472664
ENSG00000005073	2.79337266585422	0	2.70066566666392	0	0	0
ENSG00000005075	1351.06124605149	1320.16616707015	1513.27299522069	1255.3715914728	1150.15598220574	1166.53481374236
ENSG00000005100	1257.94882385635	2001.8263493999	1986.78970877576	1069.54355984031	996.877544300732	1123.44950206213
ENSG00000005102	24.2092297707366	152.360738427709	66.6164197777101	65.0398110713705	107.862604451674	68.9364986883761
ENSG00000005108	0	0	0	7.22664567459672	0	0
ENSG00000005156	1788.68963036865	1821.28327785262	2153.33075822004	1177.94324495927	1082.03223202574	1069.59286246184
ENSG00000005175	1877.14643145403	2824.39819732753	2057.90723799791	1035.47508737436	1582.74179584877	1571.53674353657
ENSG00000005187	798.904582434306	596.232485061035	727.379286221484	668.980913876953	815.214210487387	682.902190131726
ENSG00000005189	1557.7708233247	986.381659185169	1401.64548099858	20.6475590702763	24.978708399335	29.0825853841587
ENSG00000005194	877.119017078224	1467.24271803794	1445.75635355409	1575.40875706208	2350.26938121016	2128.41439700361
ENSG00000005206	721.62127201234	759.161598408586	994.745187221212	2453.96239550234	2439.96565228049	3675.17708632405
ENSG00000005238	589.40163249524	339.068695344902	324.980101888559	247.770708843316	231.620750612015	260.666135665422
ENSG00000005243	41.9005899878133	90.7118847286361	78.3193043332538	39.230362233525	39.7388542716693	22.6197886321234
ENSG00000005249	104.285912858557	104.803051288424	95.4235202221253	116.658708747061	52.2282084713368	38.7767805122116
ENSG00000005302	3475.8867205446	5655.84197793496	3626.09376844076	7793.4211710758	8547.2598559179	9107.15775640969
ENSG00000005339	1804.51874214182	1693.58208090454	1515.97366088735	14563.7557902194	7579.90260336183	14382.9541716545
ENSG00000005379	1506.55899111737	798.79300435799	772.390380665882	1745.75111939186	1307.97600345609	1070.66999525384
ENSG00000005381	0	0	0	1102.57965435276	42.0096459443361	424.390320050315
ENSG00000005421	0	2.64209372996027	3.6008875555519	0	0	0
ENSG00000005436	1033.54788636606	1021.60957558464	1025.3527314434	1421.58444198853	1356.79802441842	1269.93956177493
ENSG00000005448	4655.62110975703	2517.03462674216	3799.83659299614	453.213921592566	459.83531371503	461.012834978515
ENSG00000005469	259.783657924442	368.131726374465	328.580989444111	445.987275917969	379.222209335358	438.393046346392
ENSG00000005471	7.44899377561125	0	0.900221888887975	3.09713386054145	0	0
ENSG00000005483	6948.98006842334	7324.76451735987	5531.86350721661	9526.7837550255	10161.792735184	8896.03972917653
ENSG00000005486	610.817489600122	571.572943581406	585.144227777184	1068.5111818868	1301.16362843809	1181.61467283045
ENSG00000005513	28.8648508804936	68.6944369789671	62.1153103332703	125.950110328686	153.27843790501	148.644325296811
ENSG00000005700	3639.76458360805	3808.13776278274	3563.97845810749	2521.06696248074	2551.23444424117	1963.61307982671
ENSG00000005801	1351.99237027344	1538.57924874687	2254.15560977549	1418.48730812798	1178.54087811408	1673.86435877713
ENSG00000005810	5366.06889110595	9273.74899216056	6056.69286843829	20849.905149165	16665.3400857018	14584.3780037596
ENSG00000005812	3599.72624206414	3655.77702435503	3412.74118077431	3337.67792371017	2977.0078828662	5565.54513629436
ENSG00000005844	15219.2254077957	13995.1704875996	15528.8275833176	14040.3401677879	12998.0115343449	12904.0508482304
ENSG00000005882	123.839521519537	355.80195563465	235.858134888649	532.70702401313	736.871897780382	671.053729419661
ENSG00000005884	241.161173485414	362.847538914544	397.898074888485	283.9039372163	489.355605459699	254.203338913387
ENSG00000005889	1471.17627068322	1603.75089408589	1584.39052444284	2916.46771867653	2564.85919427717	2514.02793654172
ENSG00000005893	3203.06732351284	3292.92948544049	2777.1845272194	2406.47300964071	3062.1625705912	2305.06417489258
ENSG00000005961	84.7323041975779	43.1541975893511	13.5033283333196	57.8131653967737	9.08316669066727	14.0027262960764
ENSG00000005981	0	1.76139581997352	0	0	4.54158334533363	0
ENSG00000006007	1599.67141331252	1219.76660533166	1028.05339711007	1083.99685118951	1111.55252377041	1172.9976104944
ENSG00000006015	353.827204341534	467.650590202969	703.973517110396	1144.90715044682	1000.28373180973	1235.47131243074
ENSG00000006016	0.931124221951406	0	1.80044377777595	0	0	0
ENSG00000006025	855.703159973342	594.471089241062	586.044449666072	1645.61045790102	1247.80002413042	1328.10473254325
ENSG00000006042	18.6224844390281	10.5683749198411	8.10199699999177	15.4856693027073	23.8433125630016	21.5426558401175
ENSG00000006047	17.6913602170767	3.52279163994703	37.8093193332949	20.6475590702763	10.2185625270007	36.6225149281998
ENSG00000006059	0	0	0	0	0	0
ENSG00000006062	1767.27377326377	1544.74413411677	1873.36175077588	2478.73946638667	2030.08775536413	2253.36180087629
ENSG00000006071	0	0	24.3059909999753	1.03237795351382	0	2.15426558401175
ENSG00000006116	0	17.6139581997352	2.70066566666392	0	0	2.15426558401175
ENSG00000006118	37.2449688780562	36.1086143094571	53.1130914443905	2.06475590702763	11.3539583633341	2.15426558401175
ENSG00000006125	15043.2429298469	12641.5377999499	11982.8535629878	5464.37650794863	7164.34772726381	4949.425179267
ENSG00000006128	5.58674533170844	23.7788435696425	27.9068785555272	0	0	0
ENSG00000006194	1239.32633941732	1230.3349802515	1326.92706422087	2312.52661587095	2514.9017774785	2607.73848944623
ENSG00000006210	3.72449688780562	8.80697909986758	2.70066566666392	2.06475590702763	2.27079167266682	4.30853116802351
ENSG00000006282	1143.42054455633	1063.883075264	1050.55894433227	1156.26330793548	1100.19856540707	1250.55117151882
ENSG00000006283	0	1.76139581997352	1.80044377777595	0	0	0
ENSG00000006327	396.658918551299	137.388873957934	213.35258766645	5.16188976756909	0	8.61706233604701
ENSG00000006377	0	0	0	0	0	0
ENSG00000006432	1475.83189179298	820.810452107659	848.009019332472	991.082835373264	816.349606323721	725.987501811961
ENSG00000006451	3023.36034867622	2741.61259378878	2832.99828433046	1854.15080451082	1835.93506735112	1615.69918800882
ENSG00000006453	278.40614236347	187.588654827179	163.840383777611	30.9713386054145	38.6034584353359	19.3883902561058
ENSG00000006459	6054.16969112804	2502.94346018237	2535.02483910854	6362.54532750565	5594.0952856147	7889.99770144305
ENSG00000006468	11.1734906634169	0.880697909986758	34.208431777743	7.22664567459672	0	3.23139837601763
ENSG00000006530	3892.09924775688	3772.02914847329	3800.73681488503	939.463937697573	1003.68991931873	831.546515428537
ENSG00000006534	27.0026024365908	6.16488536990731	7.2017751111038	201.313700935194	57.9051876530038	229.429284697252
ENSG00000006555	90.3190495292864	137.388873957934	112.527736110997	250.867842703858	207.777438049014	136.795864584746
ENSG00000006576	3961.93356440323	2119.83986933813	2345.97824244206	1093.28825277113	686.914480981712	916.640005997001
ENSG00000006606	0	0	0	0	0	0
ENSG00000006607	500.013707187905	863.96464969701	1110.87381088776	589.48781145639	684.643689309045	772.304211868214
ENSG00000006611	0	0	0	0	0	0
ENSG00000006625	3172.34022418844	2887.80844684658	2892.41292899706	441.857764103914	556.34395980337	492.249685946686
ENSG00000006634	3711.4611486983	3270.03133978083	3510.8653666631	796.995780112667	958.274085865397	862.783366396707
ENSG00000006638	114.528279300023	80.143509808795	76.5188605554779	348.94374828767	384.899188517025	529.949333666891
ENSG00000006652	1811.03661169548	1613.43857109574	1425.95147199855	1819.04995409135	1599.77273339377	1995.92706358689
ENSG00000006659	21.4158571048823	26.4209372996027	49.5122038888386	0	1.13539583633341	0
ENSG00000006695	684.376303134283	803.196493907923	964.137642999021	814.546205322402	732.330314435048	1034.04748032564
ENSG00000006704	81.0078073097723	31.7051247595233	59.4146446666063	47.4893858616356	32.9264792536688	78.630693816429
ENSG00000006712	1374.33935160028	1727.92929939402	1384.54126510971	1773.62532413674	1185.35325313208	1325.95046695923
ENSG00000006715	2170.45056136873	2995.25359186496	2309.96936688654	632.84768550397	1327.27773267375	744.298759276061
ENSG00000006740	12.1046148853683	1.76139581997352	3.6008875555519	7.22664567459672	2.27079167266682	2.15426558401175
ENSG00000006744	1349.19899760759	2023.84379714957	2372.9848991087	2227.87162368282	2361.62333957349	2390.15766546104
ENSG00000006747	161.084490397593	32.5858226695101	140.434614666524	60.9102992573152	94.2378544156729	70.013631480382
ENSG00000006756	28.8648508804936	148.837946787762	223.255028444218	104.270173304896	85.1546877250056	256.357604497399
ENSG00000006757	462.768738309849	435.945465443445	504.124257777266	161.050960748155	332.670980045689	225.120753529228
ENSG00000006788	0	0	0	0	0	0
ENSG00000006831	3616.48647805926	3924.38988690099	3555.8764611075	2099.8567574471	2176.55381825114	1775.11484122568
ENSG00000006837	152.704372400031	66.0523432490069	100.824851555453	25.8094488378454	57.9051876530038	56.0109051843056
ENSG00000007001	0	0	0	1.03237795351382	0	0
ENSG00000007038	128.495142629294	256.283091806147	81.0199699999177	76.3959685600225	165.767792104678	64.6279675203526
ENSG00000007047	671.340564026964	337.307299524928	503.224035888378	614.264882340721	688.049876818045	362.99375090598
ENSG00000007062	6.51786955365984	3.52279163994703	1.80044377777595	3.09713386054145	0	12.9255935040705
ENSG00000007080	606.161868490365	767.968577508453	1254.00909122095	427.40447275472	408.742501080027	472.86129569058
ENSG00000007129	528.878558068399	393.671965764081	586.94467155496	968.37052039596	773.204564543051	997.424965397442
ENSG00000007168	12164.2068355732	9080.87614987346	9530.64913765699	4498.0707434597	4443.93930340896	4255.75166121522
ENSG00000007171	11.1734906634169	0	3.6008875555519	20.6475590702763	10.2185625270007	33.3911165521822
ENSG00000007174	3.72449688780562	5.28418745992055	0.900221888887975	0	0	1.07713279200588
ENSG00000007202	4580.20004777897	5622.37545735546	5145.66831688366	8492.34104560466	7707.06693703118	8334.85354454147
ENSG00000007216	0	0	0	0	0	0
ENSG00000007237	110.803782412217	117.132822028239	22.5055472221994	329.328567170908	45.4158334533363	338.219696689845
ENSG00000007255	635.026719370859	635.863891010439	766.088827443667	848.614677788358	1035.48100273607	1067.43859687782
ENSG00000007264	708.58553290502	522.253860622148	700.372629554844	761.894929693197	652.85260589171	556.877653467038
ENSG00000007306	0	0	0	0	0	0
ENSG00000007312	400.383415439105	368.131726374465	496.022260777274	315.907653775228	370.139042644691	212.195160025158
ENSG00000007314	13.9668633292711	13.2104686498014	7.2017751111038	0	0	0
ENSG00000007341	392.934421663493	367.251028464478	427.605397221788	464.570079081218	484.814022114365	437.315913554386
ENSG00000007350	31.6582235463478	34.3472184894836	24.3059909999753	156.9214489341	225.943771430348	168.032715552917
ENSG00000007372	0	1.76139581997352	17.1042158888715	0	0	0
ENSG00000007376	132.2196395171	293.27240402559	423.104287777348	436.695874336345	455.293730369697	529.949333666891
ENSG00000007384	7.44899377561125	4.40348954993379	1.80044377777595	6.1942677210829	4.54158334533363	3.23139837601763
ENSG00000007392	1383.65059381979	1253.23312591116	1335.92928310975	3782.63282167463	4431.44994920929	4059.71349307015
ENSG00000007402	123.839521519537	102.160957558464	82.8204137776937	170.34236232978	241.839313139016	236.969214241293
ENSG00000007516	5.58674533170844	18.4946561097219	7.2017751111038	107.367307165437	54.4990001440036	88.3248889444819
ENSG00000007520	617.335359153782	695.751348889539	918.226326665734	559.548850804489	699.403835181379	609.657160275326
ENSG00000007541	151.773248178079	251.879602256213	339.383652110766	474.893858616356	826.568168850721	763.687149532167
ENSG00000007545	1488.8676309003	1022.49027349463	1041.55672544339	2584.04201764508	1774.62369218912	2057.32363273122
ENSG00000007866	59.59195020489	42.2734996793644	29.7073223333032	0	4.54158334533363	0
ENSG00000007908	0	0	0	0	0	0
ENSG00000007923	994.440669044102	1521.84598845712	1859.85842244256	1592.95918227182	1770.08210884378	1866.67112854618
ENSG00000007933	4.65562110975703	7.04558327989407	11.7028845555437	32.0037165589283	13.6247500360009	24.7740542161352
ENSG00000007944	676.927309358672	807.599983457857	572.541121332752	9067.37556571185	5519.1591604167	9280.57613592263
ENSG00000007952	1.86224844390281	0	0	0	3.40618750900022	3.23139837601763
ENSG00000007968	1547.52845688324	1553.55111321664	1535.77854244288	163.115716655183	34.0618750900022	113.098943160617
ENSG00000008018	6977.84491930384	7643.57716077507	8480.09019332472	3515.24693171455	4484.81355351696	3828.12994278889
ENSG00000008056	56.7985775390358	82.7856035387553	65.7161978888222	8.25902362811054	15.8955417086677	26.9283198001469
ENSG00000008083	2552.2114923688	1904.94957930136	1975.08682422022	1751.94538711295	1310.24679512875	2294.29284697252
ENSG00000008086	267.232651700054	320.57403923518	180.944599666483	459.408189313649	418.961063607028	490.095420362674
ENSG00000008118	8.38011799756265	4.40348954993379	18.0044377777595	0	0	0
ENSG00000008128	1099.65770612461	1200.39125131195	1688.81626355384	3932.32762493413	2510.36019413317	7503.30702911294
ENSG00000008130	1004.68303548557	2176.20453557728	1947.17994566469	2407.50538759422	2260.57311013982	2550.65045146992
ENSG00000008196	0	0	0	0	0	0
ENSG00000008197	0	0	0	0	0	0
ENSG00000008226	20.4847328829309	11.4490728298279	11.7028845555437	360.299905776322	405.336313571027	397.462000250169
ENSG00000008256	55.8674533170844	60.7681557890863	50.4124257777266	257.06211042494	253.19327150235	317.754173641734
ENSG00000008277	234.643303931754	151.480040517722	433.906950444004	241.576441122233	258.870250684017	215.426558401175
ENSG00000008282	2198.38428802727	2718.71444812912	2281.16226644213	2189.67363940281	2576.2131526405	2244.74473854025
ENSG00000008283	23.2781055487851	85.4276972687155	24.3059909999753	436.695874336345	388.305376026026	342.528227857869
ENSG00000008294	6106.31264755732	3064.82872675392	3030.14687799692	2199.99741893794	1820.03952564245	2165.03691193181
ENSG00000008300	975.818184605073	913.283732656268	1325.1266204431	402.627401870389	358.785084281357	981.267973517354
ENSG00000008311	343.584837900069	279.181237465802	224.155250333106	508.962331082312	495.032584641366	475.015561274592
ENSG00000008323	1.86224844390281	0.880697909986758	7.2017751111038	0	0	1.07713279200588
ENSG00000008324	1524.25035133445	1754.35023669362	1612.29740299836	740.214992669407	1162.64533640541	796.001133292343
ENSG00000008382	229.987682821997	234.265644056478	340.283873999654	273.580157681161	296.33831328302	311.291376889698
ENSG00000008394	27.0026024365908	20.2560519296954	0.900221888887975	147.630047352476	9.08316669066727	96.9419512805289
ENSG00000008405	1508.42123956128	1245.30684472128	1352.13327710974	1590.89442636479	1445.35889965243	1365.80438026345
ENSG00000008438	0	0	0	546.127937408809	13.6247500360009	1001.73349656547
ENSG00000008441	201.122831941504	163.809811257537	213.35258766645	236.414551354664	185.069521322346	230.506417489258
ENSG00000008513	7077.47521105264	5972.01252762021	6201.62859254926	13443.6257106569	12627.8724917002	13879.9331577877
ENSG00000008516	56.7985775390358	89.8311868186493	89.1219669999095	57.8131653967737	30.655687581002	127.101669456693
ENSG00000008517	36792.4425061879	44370.4414030429	44669.0101266213	12023.0736466219	19859.2085733076	10217.6816649677
ENSG00000008710	2170.45056136873	1049.79190870422	1604.19540599837	3373.81115208315	2562.5884026045	3600.85492367565
ENSG00000008735	10.2423664414655	12.3297707398146	7.2017751111038	23.7446929308178	39.7388542716693	21.5426558401175
ENSG00000008838	2029.85080385406	1688.29789344462	1974.18660233133	1745.75111939186	2161.79367237881	2536.64772517384
ENSG00000008853	56.7985775390358	137.388873957934	87.3215232221335	737.117858808865	690.320668490712	303.751447345657
ENSG00000008869	1849.21270479549	1761.39581997352	1343.13105822086	3696.94545153298	2815.78167410685	3737.65078826039
ENSG00000008952	3886.51250242517	3530.71792113691	3605.38866499634	4050.0187116347	4589.26997045964	4666.13925496946
ENSG00000008988	62030.5645421807	46080.7567442372	48475.1482728397	97893.1746860407	112593.798901675	102938.349533626
ENSG00000009307	37195.6192942928	28712.5132613883	26479.1266397509	28310.9006192094	32186.2011683795	29419.7279480565
ENSG00000009335	3459.12648454947	4034.47712564934	4067.20249399587	5107.17373603285	5504.39901454436	4932.19105459491
ENSG00000009413	1313.81627717343	1275.25057366083	1172.98912122103	3740.30532558056	2611.41042356684	3233.55264160164
ENSG00000009694	32.5893477682992	12.3297707398146	12.6031064444316	459.408189313649	319.046230009688	526.717935290874
ENSG00000009709	0	0	0	0	0	0
ENSG00000009724	0.931124221951406	0	1.80044377777595	9.29140158162435	2.27079167266682	8.61706233604701
ENSG00000009765	25.140353992688	7.04558327989407	5.40133133332785	21.6799370237902	39.7388542716693	32.3139837601763
ENSG00000009780	252.334664148831	337.307299524928	260.164125888625	587.423055549362	673.289730945711	556.877653467038
ENSG00000009790	8541.20248796025	9937.79521629058	8922.09914076872	22559.5230401839	26367.2975071707	20682.0267393048
ENSG00000009830	161.084490397593	169.093998717458	262.864791555289	314.875275821714	319.046230009688	224.043620737222
ENSG00000009844	3584.82825451291	3665.46470136489	3472.15582544092	955.981984953794	1525.9720040321	733.527431356002
ENSG00000009950	42.8317142097647	18.4946561097219	6.30155322221582	25.8094488378454	31.7910834173354	31.2368509681704
ENSG00000009954	6637.98457829157	7342.3784755596	7226.08110210377	7279.29695022592	6135.67909954574	6302.30396602638
ENSG00000010017	4732.904420179	3679.55586792468	3762.02727366285	3951.94280605089	2780.58440318052	2999.81482573637
ENSG00000010030	36.3138446561048	662.284828310042	430.306062888452	0	7.94777085433386	2.15426558401175
ENSG00000010072	282.130639251276	386.626382484187	364.58986499963	496.573795640146	541.583813931036	778.767008620249
ENSG00000010165	2537.31350481758	2133.93103589792	2359.48157077538	674.142803644522	816.349606323721	396.384867458163
ENSG00000010219	955.333451722143	852.515576867182	1025.3527314434	383.012220753626	622.196918310708	345.759626233886
ENSG00000010244	13574.8600318295	12423.1247182732	12160.1972750988	9844.75616470776	9616.80273374397	11064.3080394844
ENSG00000010256	4664.93235197654	3983.39664687011	4888.2048566617	1437.07011129123	1616.80367093877	1747.10938863353
ENSG00000010270	1655.5388666296	1536.81785292689	1470.06234455406	913.654488859728	946.920127502063	590.26877001922
ENSG00000010278	298.890875246401	171.736092447418	170.141936999827	158.986204841128	341.754146736356	172.34124672094
ENSG00000010282	0	0	0	0	0	0
ENSG00000010292	16740.6823864643	11567.9670476761	13648.2640574306	2923.69436435113	3737.72309320958	3057.97999650468
ENSG00000010295	374.311937224465	479.099663032796	391.596521666269	1765.36630050863	1842.74744236912	2086.40621811538
ENSG00000010310	762.590737778202	317.051247595233	173.742824555379	716.470299738589	354.243500936023	340.373962273857
ENSG00000010318	636.888967814762	427.138486343578	486.119819999506	233.317417494123	212.319021394347	258.51187008141
ENSG00000010319	0	0	0	7.22664567459672	0	1.07713279200588
ENSG00000010322	3015.9113549006	2183.25011885717	2088.5147822201	6230.40094945588	5234.17480549701	5595.70485447053
ENSG00000010327	0	2.64209372996027	0	37.1656063264974	24.978708399335	44.1624444722409
ENSG00000010361	291.44188147079	368.131726374465	463.614272777307	335.52283489199	311.098459155354	504.09814665875
ENSG00000010379	0.931124221951406	2.64209372996027	9.90244077776772	17.5504252097349	1.13539583633341	9.69419512805289
ENSG00000010404	6288.8129950598	4169.22390587731	3726.01839810733	10638.6548109599	9288.67333704361	9634.95282449257
ENSG00000010438	0	0.880697909986758	0.900221888887975	0	0	0
ENSG00000010539	537.258676065961	944.988857415791	710.275070332612	421.210205033637	586.999647384372	393.153469082145
ENSG00000010610	1106.17557567827	281.823331195763	544.634242777225	10.3237795351382	43.1450417806695	16.1569918800881
ENSG00000010626	204.847328829309	84.5469993587288	93.6230764443494	214.734614330874	103.32102110634	164.801317176899
ENSG00000010671	18.6224844390281	29.9437289395498	23.4057691110873	122.852976468144	17.0309375450011	162.647051592887
ENSG00000010704	121.977273075634	320.57403923518	150.337055444292	171.374740283294	119.216562815008	84.0163577764584
ENSG00000010803	696.480918019652	723.052984099128	853.4103506658	959.079118814336	902.63968988506	734.604564148008
ENSG00000010810	9818.70492047758	8816.66677687744	8939.20335665759	9757.00403865908	10228.7810895277	9295.65599501071
ENSG00000010818	4517.81472490822	5218.13511667154	4275.15375032899	11240.5311578584	11201.8153212654	9744.82036927717
ENSG00000010932	0	0	0	0	0	0
